timestamp,cpu_percent,cpu_count_logical,cpu_count_physical,ram_total_GB,ram_used_percent,ram_available_GB,swap_used_percent,disk_total_GB,disk_used_percent,disk_read_MB,disk_write_MB,net_sent_MB,net_recv_MB,battery_percent,battery_plugged,process_count
2026-01-11 01:19:03,31.0,32,24,31.71,46.2,17.06,0.2,930.5,64.3,0.0,10.16,0.005,0.014,100,True,358
2026-01-11 01:19:04,31.7,32,24,31.71,46.2,17.06,0.2,930.5,64.3,0.007,10.012,0.0,0.001,100,True,358
2026-01-11 01:19:05,30.1,32,24,31.71,46.2,17.05,0.2,930.5,64.3,0.0,10.144,0.256,0.017,100,True,358
2026-01-11 01:19:06,28.5,32,24,31.71,46.2,17.05,0.2,930.5,64.3,0.0,10.307,0.007,0.021,100,True,358
2026-01-11 01:19:07,28.6,32,24,31.71,46.2,17.06,0.2,930.5,64.3,0.0,10.194,0.256,0.018,100,True,358
2026-01-11 01:19:08,30.2,32,24,31.71,46.5,16.96,0.2,930.5,64.3,0.0,10.199,0.005,0.017,100,True,361
2026-01-11 01:19:09,28.0,32,24,31.71,46.4,16.98,0.2,930.5,64.3,0.0,10.233,0.256,0.006,100,True,359
2026-01-11 01:19:10,30.6,32,24,31.71,46.5,16.98,0.2,930.5,64.3,0.0,10.416,0.261,0.029,100,True,359
2026-01-11 01:19:11,29.8,32,24,31.71,46.4,16.99,0.2,930.5,64.3,0.0,10.258,0.003,0.022,100,True,359
2026-01-11 01:19:12,31.4,32,24,31.71,46.5,16.97,0.2,930.5,64.3,0.0,10.043,0.006,0.013,100,True,359
2026-01-11 01:19:13,31.5,32,24,31.71,46.5,16.98,0.2,930.5,64.3,0.007,10.143,0.259,0.014,100,True,359
2026-01-11 01:19:14,30.5,32,24,31.71,46.5,16.97,0.2,930.5,64.3,0.0,13.044,0.261,0.027,100,True,359
2026-01-11 01:19:15,30.0,32,24,31.71,46.5,16.97,0.2,930.5,64.3,0.0,10.329,0.008,0.022,100,True,359
2026-01-11 01:19:16,28.1,32,24,31.71,46.5,16.98,0.2,930.5,64.3,0.0,10.035,0.0,0.014,100,True,359
2026-01-11 01:19:17,28.9,32,24,31.71,46.5,16.97,0.2,930.5,64.3,0.0,10.354,0.26,0.008,100,True,359
2026-01-11 01:19:18,28.2,32,24,31.71,46.4,16.99,0.2,930.5,64.3,0.0,10.545,0.004,0.021,100,True,359
